#{"t_start": 1765087796.369711, "env_id": "None"}
r,l,t
0.0028100803,70,0.805851
-5.2532334e-05,70,0.80589
0.001039876,70,0.805902
0.0016417231,70,0.80591
0.004040164,70,0.805918
0.003030723,70,0.805924
0.0020114316,70,0.805931
0.0007621086,70,0.805937
0.0016730154,70,1.608544
0.0013096931,70,1.608584
0.0010135034,70,1.608595
0.00035988574,70,1.608602
0.012782036,70,1.608609
-7.8465295e-05,70,1.608616
0.019087784,70,1.608629
0.0010343357,70,1.608636
0.031421706,70,2.433803
0.0002653213,70,2.433846
0.02560424,70,2.433858
0.010649377,70,2.433867
-2.4337758e-05,70,2.433874
0.004026478,70,2.433882
0.0021828087,70,2.433889
0.013450103,70,2.433895
0.0067743603,70,3.346524
-5.9255468e-05,70,3.346567
-8.423624e-05,70,3.34658
0.016940063,70,3.346589
-8.068069e-06,70,3.346596
0.0055287275,70,3.346602
0.0021878649,70,3.346609
0.00888964,70,3.346614
0.0032911724,70,4.172355
0.037369665,70,4.172397
0.002330921,70,4.172409
0.0037405756,70,4.172418
0.007076534,70,4.172426
0.0030210642,70,4.172433
0.00202035,70,4.17244
0.000927515,70,4.172446
0.00473217,70,5.005979
0.00452401,70,5.00602
0.001398365,70,5.006032
0.017702393,70,5.00604
0.004326651,70,5.006048
0.0090216985,70,5.006056
0.00289552,70,5.006063
0.0026906878,70,5.00607
0.00064198585,70,5.868463
0.0007325994,70,5.868504
0.00065337983,70,5.868516
0.0047134194,70,5.868525
0.004082224,70,5.868533
0.0008808273,70,5.86854
0.0027203057,70,5.868548
0.0034756416,70,5.868555
0.041630633,70,6.767014
0.013756667,70,6.76706
0.0010548377,70,6.767072
0.0020748624,70,6.767081
0.0005321341,70,6.767089
0.0037326394,70,6.767096
0.0025041709,70,6.767103
0.04075352,70,6.76711
0.004886337,70,7.593002
0.005584584,70,7.593056
0.020130303,70,7.593069
0.017941652,70,7.593078
0.0009044182,70,7.593087
-2.4327324e-05,70,7.593096
0.002221643,70,7.593104
0.0019851327,70,7.593113
0.0007058587,70,8.388856
0.0011504551,70,8.3889
0.001294276,70,8.388911
-5.0822448e-05,70,8.38892
0.004317701,70,8.388928
0.001562446,70,8.388936
0.0027329682,70,8.388943
0.00329057,70,8.38895
9.896915e-05,70,9.278274
0.002728118,70,9.278317
-0.00044757457,70,9.27833
0.014806428,70,9.278339
0.0049936203,70,9.278347
0.0013879857,70,9.278355
0.004115385,70,9.278362
0.0015842428,70,9.278369
0.008857908,70,10.080161
0.00036144472,70,10.080204
0.0026630827,70,10.080216
0.0005901745,70,10.080225
0.0030480048,70,10.080233
0.00054207013,70,10.08024
0.0010719037,70,10.080248
0.0018667579,70,10.080255
0.0042155995,70,10.891241
0.0015707922,70,10.891283
0.0019030465,70,10.891295
0.0031401655,70,10.891304
0.011600593,70,10.891312
0.0010802693,70,10.89132
0.0008787248,70,10.891328
0.003450613,70,10.891335
0.00043638982,70,11.684146
4.8853704e-05,70,11.68419
0.0024593642,70,11.684202
0.0023335295,70,11.684211
0.018169526,70,11.684219
0.0024754908,70,11.684227
0.0033484506,70,11.684234
0.022658616,70,11.684241
0.0008195572,70,12.573238
0.0023126951,70,12.57328
0.026590358,70,12.573292
0.0024111306,70,12.573301
0.0022527473,70,12.573309
0.0005436306,70,12.573316
0.0012684294,70,12.573323
0.0017349394,70,12.57333
0.002587136,70,13.397501
0.001969515,70,13.397548
0.003826883,70,13.397561
0.0015683804,70,13.397569
0.006334762,70,13.397577
7.8813006e-05,70,13.397584
0.00072289817,70,13.397592
0.0023414993,70,13.397599
0.0008887368,70,14.305492
0.007362499,70,14.305543
0.003745076,70,14.305556
0.0046539716,70,14.305564
0.0074933292,70,14.305572
0.0010717008,70,14.30558
0.0017152559,70,14.305587
0.0034874855,70,14.305594
0.0030703912,70,15.130023
0.00016787637,70,15.130066
0.0038559458,70,15.130079
0.0024298236,70,15.130089
0.003465517,70,15.130097
0.0011376659,70,15.130104
0.002463556,70,15.130111
0.0011063617,70,15.130119
0.0030041118,70,16.047967
0.0040060175,70,16.048013
0.0041339523,70,16.048026
0.0038938331,70,16.048034
0.0020569228,70,16.048042
0.0011404079,70,16.048049
-4.479926e-05,70,16.048057
0.0023054804,70,16.048064
0.0034867928,70,16.882381
0.010640973,70,16.882422
0.015207394,70,16.882436
0.0020115655,70,16.882455
0.0012364772,70,16.882464
0.012111995,70,16.882471
0.0025873086,70,16.882478
0.00053304393,70,16.882484
0.0011342718,70,17.704583
0.024305237,70,17.70463
0.0029125414,70,17.704644
0.0045422376,70,17.704652
0.012135136,70,17.704659
0.001160219,70,17.704665
0.006701098,70,17.704671
0.0012864795,70,17.704677
0.0014716716,70,18.60218
0.0030261767,70,18.602226
0.008988519,70,18.602238
0.0017040279,70,18.602245
0.0013015082,70,18.602252
0.00025309675,70,18.602259
0.0022431272,70,18.602265
0.00438739,70,18.602272
0.008227183,70,19.425609
0.001568757,70,19.425653
0.0017226874,70,19.425664
0.002062271,70,19.425672
0.001739347,70,19.425679
0.018298259,70,19.425685
0.009065733,70,19.425692
0.011299891,70,19.425698
0.0026337495,70,20.244028
0.0022012154,70,20.24407
0.0021331958,70,20.244082
0.0008929766,70,20.24409
0.0020631123,70,20.244097
0.0006796751,70,20.244102
0.00059668685,70,20.244109
0.0019798467,70,20.244115
0.00085150043,70,21.088377
0.0029081611,70,21.088422
0.013892189,70,21.088443
0.0021875945,70,21.088457
0.0033074827,70,21.088467
0.0033340815,70,21.088476
0.02068488,70,21.088485
0.0024983976,70,21.088494
0.0040186136,70,22.033495
0.0016882305,70,22.033541
0.0062372936,70,22.033556
0.002350799,70,22.033567
0.0013581712,70,22.033577
-9.512563e-05,70,22.033586
0.0030098152,70,22.033595
0.0016288416,70,22.033603
0.001437336,70,22.853226
0.004257482,70,22.853264
0.0015931062,70,22.853275
0.0006867599,70,22.853282
0.002124746,70,22.853289
0.0016941181,70,22.853295
0.0015951623,70,22.853301
0.0026348417,70,22.853307
0.0020483239,70,23.638725
-4.9745377e-05,70,23.638766
-0.00013455897,70,23.638777
0.002246386,70,23.638784
-0.00029610057,70,23.638791
0.0021494066,70,23.638797
0.0019277721,70,23.638803
-1.8073508e-05,70,23.638809
0.0021755877,70,24.45203
0.0008641955,70,24.452073
0.00073751545,70,24.452084
0.0034922292,70,24.452092
0.0020636423,70,24.452099
0.0016237707,70,24.452106
0.0022346647,70,24.452112
0.0056898426,70,24.452118
0.0016189512,70,25.394952
-2.578937e-05,70,25.394993
0.0032335322,70,25.395004
0.0020971177,70,25.395012
0.0009811679,70,25.39502
0.0016160272,70,25.395027
0.0213507,70,25.395033
0.002021541,70,25.395039
0.0024280583,70,26.218945
0.0034965822,70,26.218987
0.008090032,70,26.218999
0.0007053114,70,26.219007
0.0042116717,70,26.219013
0.003022965,70,26.21902
0.0011296478,70,26.219026
0.00029956235,70,26.219033
0.0014811934,70,27.074301
-3.7523787e-05,70,27.074342
0.00066334446,70,27.074355
0.0021148599,70,27.074363
0.0029884386,70,27.074371
0.003019707,70,27.074379
0.0017071102,70,27.074385
0.012067086,70,27.074391
0.017468782,70,27.994987
0.0005346449,70,27.995034
0.0017919273,70,27.995046
0.00051171746,70,27.995053
0.0008374007,70,27.99506
0.0016766039,70,27.995066
0.0009923852,70,27.995072
0.0027211052,70,27.995078
0.002178464,70,28.796249
0.017486261,70,28.796294
0.0024703662,70,28.796305
0.003691766,70,28.796313
0.001196713,70,28.796319
0.002363281,70,28.796325
0.0012881523,70,28.796332
0.0007862445,70,28.796338
0.0019947449,70,29.648507
-0.00020452969,70,29.648549
0.0015266552,70,29.648562
0.0016173051,70,29.64857
0.00014039848,70,29.648577
0.0019944774,70,29.648584
0.0022480953,70,29.648591
0.00062073575,70,29.648597
0.005235274,70,30.496056
0.0025157637,70,30.496094
0.0042140535,70,30.496106
0.0021194955,70,30.496113
0.0011934098,70,30.49612
0.0037267413,70,30.496127
0.0011989651,70,30.496134
0.011705449,70,30.49614
0.001800406,70,31.418024
0.009391897,70,31.418062
0.008030136,70,31.418073
0.0007219418,70,31.418082
0.0027201115,70,31.418089
0.0048351577,70,31.418095
0.0013107646,70,31.418101
0.0023196584,70,31.418108
0.00015326514,70,32.269926
-5.861168e-05,70,32.26997
0.00292111,70,32.269982
0.0009414002,70,32.26999
0.00046360985,70,32.269998
0.0013722331,70,32.270004
0.0038736328,70,32.27001
0.0037411451,70,32.270017
0.0022567313,70,33.091856
0.0024132312,70,33.091899
0.0020185078,70,33.091911
0.0023210724,70,33.091919
0.008779234,70,33.091933
0.00095036847,70,33.091942
0.0020910443,70,33.091949
-0.00020084795,70,33.091955
0.00094176515,70,33.924649
0.0020272143,70,33.92469
0.0021758543,70,33.924702
0.00058827153,70,33.92471
0.011843116,70,33.924717
0.0015177694,70,33.924724
0.0005390656,70,33.92473
0.0021248655,70,33.924737
0.0029807314,70,34.845618
0.0035747755,70,34.84567
0.0028267559,70,34.845683
0.0030508512,70,34.845693
0.01297214,70,34.845701
0.0027729003,70,34.845709
0.0014410373,70,34.845717
-0.00020385205,70,34.845724
0.002522804,70,35.644228
0.001196536,70,35.644269
0.0045952084,70,35.644289
0.0020329251,70,35.644304
0.0006050769,70,35.644315
0.000895906,70,35.644325
0.0014585219,70,35.644333
0.0043430496,70,35.644342
0.0016760811,70,36.450381
0.0024696554,70,36.450424
0.005127803,70,36.450438
0.005336484,70,36.450448
0.0029219477,70,36.450457
0.00071432476,70,36.450465
0.013988357,70,36.450474
0.000105172454,70,36.450485
0.013172407,70,37.358113
0.0023734493,70,37.358157
0.001978632,70,37.358173
0.0018990516,70,37.358184
0.0023524244,70,37.358194
0.0060073584,70,37.358202
0.002841437,70,37.358212
0.0017506899,70,37.35822
0.0025343345,70,38.175743
0.0065461695,70,38.175781
0.00015420139,70,38.175797
0.0009025514,70,38.175809
0.0019930908,70,38.175819
0.016878013,70,38.175828
0.00010650791,70,38.175837
0.007978074,70,38.175846
0.00207959,70,38.998129
0.00330265,70,38.998174
0.0017952649,70,38.998195
0.0016968589,70,38.998212
0.0013231626,70,38.998223
0.013617242,70,38.998234
0.02556267,70,38.998244
0.015020545,70,38.998255
0.0014421174,70,39.834529
0.014954431,70,39.83457
0.002757634,70,39.834583
0.0028802715,70,39.834591
0.0020376362,70,39.834599
0.0031710786,70,39.834606
0.0311745,70,39.834613
0.0022555108,70,39.834625
0.002046408,70,40.77978
0.0034996094,70,40.779829
0.0008903874,70,40.779842
0.0045294417,70,40.779851
0.0025836665,70,40.779859
0.002128878,70,40.779866
0.0017854976,70,40.779873
0.0010327534,70,40.77988
0.0037185259,70,41.571607
0.0013300987,70,41.57165
0.0077934116,70,41.571662
0.0023089056,70,41.571671
0.00029593718,70,41.571679
0.0015632317,70,41.571688
0.00024327461,70,41.571696
0.0005640873,70,41.571703
-0.00017382149,70,42.39679
0.009296286,70,42.396832
0.002156789,70,42.396844
0.0035436575,70,42.396854
0.003018598,70,42.396862
0.018184723,70,42.39687
0.0045896713,70,42.396878
0.00021703748,70,42.396885
0.0023853998,70,43.206964
0.018452376,70,43.207009
0.009149552,70,43.214849
0.0009360997,70,43.214878
0.0065170415,70,43.214893
0.0008410076,70,43.214905
0.003001919,70,43.214914
0.0026446572,70,43.214923
0.0008922835,70,44.171387
0.0015203964,70,44.17143
0.0011934077,70,44.171443
0.0036279175,70,44.171452
0.0035858753,70,44.17146
0.0013499168,70,44.171468
0.006963627,70,44.171474
0.0020906185,70,44.171482
0.0033902414,70,44.984293
0.0024508839,70,44.984337
0.00033870814,70,44.98435
0.0027110672,70,44.984361
-3.6929116e-05,70,44.984369
0.0015778593,70,44.984378
0.001155297,70,44.984386
-0.00020657126,70,44.984394
0.0014956092,70,45.824257
0.0015058477,70,45.8243
0.0006703024,70,45.824312
0.001407949,70,45.824322
0.009909983,70,45.82433
0.0017002086,70,45.824338
0.0014203083,70,45.824345
0.00038509528,70,45.824352
0.002367221,70,46.74939
0.0010936535,70,46.749437
0.0024866187,70,46.74945
0.0068505686,70,46.749458
0.033759236,70,46.749466
0.035714246,70,46.749474
0.011639739,70,46.749481
0.0033248393,70,46.749488
0.01919537,70,47.553628
0.0023516298,70,47.553667
0.042880856,70,47.553679
0.003952519,70,47.553687
0.0041252794,70,47.553695
0.0010104656,70,47.553702
0.0011705857,70,47.55371
0.001791216,70,47.553717
0.029329458,70,48.348579
0.0032522278,70,48.348633
0.0005523021,70,48.356435
0.0027493893,70,48.356454
0.0042681857,70,48.356466
0.0008918138,70,48.356476
0.0027256142,70,48.356485
0.0015608959,70,48.356494
5.6142795e-05,70,49.135442
0.0039566667,70,49.13548
0.0009002436,70,49.135493
0.0019177143,70,49.135502
0.0009126164,70,49.13551
0.0048466744,70,49.135518
0.00019846574,70,49.135532
0.01155098,70,49.13554
0.016300123,70,50.10825
0.000568822,70,50.108294
0.005160846,70,50.108306
0.003925261,70,50.108314
0.005973911,70,50.108322
0.0005809119,70,50.108329
0.0022288011,70,50.108336
0.002126327,70,50.108342
0.0053542154,70,50.987945
0.00083999324,70,50.987983
0.0062591545,70,50.987995
0.0016028259,70,50.988004
0.00098285,70,50.988012
0.003478739,70,50.988019
0.013865026,70,50.988025
0.004296595,70,50.988032
0.00021416042,70,51.826607
0.00064794766,70,51.826653
0.0017345798,70,51.826664
0.0021374752,70,51.826672
0.0014271705,70,51.826679
0.002667403,70,51.826685
0.0017710117,70,51.826692
0.0027389936,70,51.826698
0.00030897305,70,52.648486
0.0017062624,70,52.648525
0.0014997136,70,52.648536
0.0019729282,70,52.648543
0.0025039138,70,52.64855
0.0023528922,70,52.648556
0.005404933,70,52.648563
0.0026156658,70,52.648568
0.025079539,70,53.561659
0.0064263353,70,53.5617
0.023096675,70,53.561712
-1.2272096e-05,70,53.561721
0.016791396,70,53.561728
0.0040837964,70,53.561734
0.015419882,70,53.56174
0.0012008911,70,53.561747
0.004006311,70,54.392578
0.0027052914,70,54.392626
0.004702807,70,54.392646
0.02428791,70,54.392658
0.007943073,70,54.392667
0.004243206,70,54.392678
0.012796393,70,54.392687
0.013393311,70,54.392694
0.018059919,70,55.216184
0.021724127,70,55.216225
0.0012797209,70,55.216237
0.0013885407,70,55.216246
0.0055693146,70,55.216254
0.026016552,70,55.216261
0.030868867,70,55.216268
-0.00011164081,70,55.216275
0.023458162,70,56.130158
0.0013598473,70,56.130198
-0.00012296623,70,56.13021
0.001982768,70,56.13022
0.002066262,70,56.130228
0.0019687766,70,56.130235
0.0026712744,70,56.130243
0.0014841156,70,56.13025
0.0022588472,70,56.949611
0.007920217,70,56.94966
0.027147576,70,56.949673
0.0020200755,70,56.949682
0.0039806613,70,56.949691
0.0007352937,70,56.949698
0.0009955969,70,56.949705
0.00097319926,70,56.949712
0.0034897227,70,57.787794
0.0009953626,70,57.787836
0.007701932,70,57.78785
0.0018985203,70,57.78786
0.0052017933,70,57.787868
0.028189842,70,57.787876
-9.191024e-06,70,57.787884
0.00019562722,70,57.787893
0.0031383315,70,58.584347
0.0023699694,70,58.584389
0.000897219,70,58.584402
0.0031902315,70,58.584412
0.00058867125,70,58.584421
0.0010936003,70,58.584429
0.018014785,70,58.584438
0.00072412554,70,58.584446
0.0007692347,70,59.497096
0.0020819895,70,59.49714
0.0050948462,70,59.497154
0.0032233302,70,59.497164
0.0012149401,70,59.497173
0.008641442,70,59.497181
0.017381255,70,59.497189
0.00089289894,70,59.497196
0.018143106,70,60.311119
0.0012761785,70,60.311162
0.0055712243,70,60.311176
0.004815337,70,60.311186
0.0043262243,70,60.311195
0.0018112387,70,60.311203
0.0031644618,70,60.31121
0.00073309307,70,60.311218
0.010116583,70,61.143959
0.015278286,70,61.143998
0.0027131385,70,61.14401
0.0025759053,70,61.144019
0.0027664644,70,61.144027
0.005239548,70,61.144035
0.0023529336,70,61.144043
0.060490623,70,61.14405
0.025942411,70,61.956078
0.0013765569,70,61.956121
0.009576119,70,61.956134
0.009550328,70,61.956143
4.3089443e-05,70,61.956151
0.0016683047,70,61.956159
0.030918567,70,61.956166
0.0038838834,70,61.956173
0.0045701023,70,62.853585
0.005791183,70,62.853632
0.0021865815,70,62.853646
0.035589606,70,62.853656
0.022059625,70,62.853664
0.012102927,70,62.853672
0.010236975,70,62.853679
0.03205732,70,62.853686
0.025222583,70,63.663373
0.010571332,70,63.663413
0.01006073,70,63.663433
0.0011201844,70,63.66345
0.0011351565,70,63.663463
0.0008252013,70,63.663474
0.024310973,70,63.663484
0.000707189,70,63.663494
0.0048889006,70,64.475104
0.0018884747,70,64.475142
0.005880428,70,64.475159
0.0010870587,70,64.475173
0.0022598107,70,64.475184
2.998655e-06,70,64.475194
0.0013581964,70,64.475205
0.0019448516,70,64.475215
0.002534053,70,65.365563
0.0072961054,70,65.365607
0.005731927,70,65.365625
0.0021942856,70,65.365636
0.00015974016,70,65.365644
0.04162634,70,65.365652
0.0016093196,70,65.365659
0.002212321,70,65.365667
0.0044448995,70,66.155639
0.004530567,70,66.15568
0.005152923,70,66.155693
0.009062092,70,66.155701
0.0967404,70,66.155709
0.046833865,70,66.155717
0.021151042,70,66.155724
0.056911398,70,66.155731
0.0037809021,70,66.949933
0.002662828,70,66.949977
0.0034945866,70,66.949989
0.0047768326,70,66.949999
0.0066428846,70,66.950007
0.014456899,70,66.950014
0.07234019,70,66.950022
0.0034050134,70,66.95003
0.015130643,70,67.786027
0.0057510897,70,67.786068
0.0100064175,70,67.786081
0.0012818251,70,67.786091
0.0051236595,70,67.786101
0.046851274,70,67.786109
0.002834467,70,67.786117
0.001864759,70,67.786125
0.020778604,70,68.675913
0.004626353,70,68.675955
0.002793115,70,68.675967
0.005423595,70,68.675976
0.0027493094,70,68.675983
0.0054973816,70,68.675991
0.012014767,70,68.675998
0.0049549476,70,68.676005
0.009060897,70,69.474397
0.0057318183,70,69.474437
0.0017050129,70,69.474449
0.02732948,70,69.474458
0.017077127,70,69.474467
0.004174993,70,69.474474
0.0072245877,70,69.474482
0.008363134,70,69.474489
0.008913584,70,70.308036
0.0040257107,70,70.308076
0.048156217,70,70.308089
0.00406709,70,70.308097
0.0066291243,70,70.308106
0.023697216,70,70.308113
0.0056117913,70,70.30812
0.00015114568,70,70.308128
0.0032381166,70,71.109947
0.007997972,70,71.109987
0.01121269,70,71.109999
0.015506886,70,71.110008
0.008384983,70,71.110015
0.025937181,70,71.110023
0.020411074,70,71.11003
0.0058366433,70,71.110037
0.014511015,70,72.025561
0.052588567,70,72.025604
0.0020824205,70,72.025617
0.006554463,70,72.025634
0.0051417165,70,72.025642
0.0033358303,70,72.02565
0.0007199597,70,72.025657
0.005882974,70,72.025665
0.02599274,70,72.830851
0.0081487,70,72.83089
0.008072522,70,72.830902
0.0144834565,70,72.830911
0.0013191192,70,72.830919
0.01087422,70,72.830926
0.04717647,70,72.830934
0.06654448,70,72.830941
0.0032446093,70,73.647548
0.0024961948,70,73.64759
0.0021009725,70,73.647603
0.0021297596,70,73.647613
0.014922015,70,73.647628
0.029824704,70,73.647638
0.005715796,70,73.647646
0.0016196233,70,73.647654
0.002411706,70,74.580124
0.0020003126,70,74.580166
0.029449832,70,74.580178
0.00572388,70,74.580188
0.003685065,70,74.580197
0.0081397295,70,74.580204
0.002726328,70,74.580211
0.030777073,70,74.580219
0.06283388,70,75.408305
0.0076615387,70,75.408347
0.11916412,70,75.40836
